ha,spring,summer,autumn,years_since_2012,min_dist_to_roads,BG,BWBS,CWH,ESSF,ICH,IDF,MS,PP,SBPS,SBS,SWB
116.0,0,1,0,5,0.008472535756409388,0,0,0,0,0,0,0,1,0,0,0
6.5,0,1,0,5,0.005430155300123106,1,0,0,0,0,0,0,0,0,0,0
9.2,0,1,0,5,0.0011111086326922228,1,0,0,0,0,0,0,0,0,0,0
191865.0,0,1,0,5,0.08790972432422198,1,0,0,0,0,0,0,0,0,0,0
10.0,0,1,0,5,0.3590954702665778,0,0,0,0,1,0,0,0,0,0,0
60.0,0,1,0,5,0.07482201665850774,0,0,0,0,0,1,0,0,0,0,0
556.0,0,1,0,5,0.00328919149283512,0,0,0,0,1,0,0,0,0,0,0
3028.0,0,1,0,5,0.056771292333329705,0,0,0,0,0,1,0,0,0,0,0
3197.5,0,1,0,5,0.015884542899381963,0,0,0,0,0,1,0,0,0,0,0
5.7,0,1,0,5,0.4497267364871611,0,0,0,1,0,0,0,0,0,0,0
18.0,0,1,0,5,0.3614065593389152,0,0,0,0,1,0,0,0,0,0,0
15.5,0,1,0,5,0.006612680167342288,0,0,0,0,1,0,0,0,0,0,0
55.0,0,1,0,5,0.04525472685021464,0,0,0,0,0,0,0,1,0,0,0
28.0,0,1,0,5,0.288820613070427,0,0,0,0,1,0,0,0,0,0,0
8.0,0,1,0,5,0.21926496734882406,0,0,0,0,1,0,0,0,0,0,0
12245.0,0,1,0,5,0.23265945090387774,0,0,0,0,0,0,1,0,0,0,0
150.0,0,1,0,5,0.00250555083991369,0,0,0,0,0,1,0,0,0,0,0
30.0,0,1,0,5,0.06897477934668146,0,0,0,0,0,0,0,1,0,0,0
10.0,0,1,0,5,0.03362493791692044,1,0,0,0,0,0,0,0,0,0,0
1112.7,0,1,0,5,0.8221075013650858,0,0,0,1,0,0,0,0,0,0,0
309.1,0,1,0,5,0.43767050682554465,0,0,0,1,0,0,0,0,0,0,0
6.2,0,1,0,5,0.02408261352641409,0,0,0,0,0,0,0,1,0,0,0
17.2,0,1,0,5,0.20460995939616275,0,0,0,0,1,0,0,0,0,0,0
465.0,0,1,0,5,0.1819348632803302,0,0,0,0,0,1,0,0,0,0,0
100.0,0,1,0,5,0.3346873892904852,0,0,0,1,0,0,0,0,0,0,0
2224.0,0,1,0,5,0.03634416607349852,0,0,0,0,0,1,0,0,0,0,0
35.0,0,1,0,5,0.2656852742211931,0,0,0,0,0,0,1,0,0,0,0
230.7,0,1,0,5,0.5531037791525276,0,0,0,0,1,0,0,0,0,0,0
6.9,0,1,0,5,0.047688198076707385,0,0,0,0,0,1,0,0,0,0,0
30.0,0,1,0,5,0.28346619495277836,0,0,0,0,0,0,1,0,0,0,0
36.3,0,0,1,5,0.04956915448711565,0,0,0,0,0,1,0,0,0,0,0
100.0,0,0,1,5,0.03544279937083401,0,0,0,0,0,1,0,0,0,0,0
6.0,0,0,1,5,0.07281364006661549,0,0,0,0,0,0,0,1,0,0,0
7.0,0,0,0,5,0.042877937444540506,0,0,0,0,0,0,0,1,0,0,0
76.0,1,0,0,5,0.03224995548947491,0,0,0,0,0,0,0,1,0,0,0
6.0,1,0,0,5,0.09735836167524202,0,0,0,0,0,0,1,0,0,0,0
5.5,1,0,0,5,0.068135515034345,0,0,0,0,0,0,0,1,0,0,0
15.0,1,0,0,5,0.006084399267243796,1,0,0,0,0,0,0,0,0,0,0
16.0,1,0,0,5,0.3139646291384163,0,0,0,0,1,0,0,0,0,0,0
21.0,1,0,0,5,0.17166818736140121,0,0,0,0,1,0,0,0,0,0,0
7.8,1,0,0,5,0.18218849142475005,0,0,0,0,1,0,0,0,0,0,0
8.1,1,0,0,5,0.04814694644278786,0,0,0,0,1,0,0,0,0,0,0
6.2,1,0,0,5,0.06234757721176197,0,0,0,0,1,0,0,0,0,0,0
58.0,0,1,0,5,0.3176964536708691,0,0,0,0,0,0,0,0,0,1,0
5.2,0,1,0,5,0.0038183801453390794,0,0,0,0,0,0,0,0,0,1,0
7.5,0,1,0,5,0.18119833073591335,0,0,0,0,0,0,0,0,0,1,0
122.2,0,1,0,5,0.4689443353592811,0,0,0,0,0,0,0,0,0,1,0
6.0,1,0,0,5,0.013949783360332443,0,1,0,0,0,0,0,0,0,0,0
23.3,1,0,0,5,0.04274586230366241,0,0,0,0,0,0,0,0,0,1,0
6.2,1,0,0,5,0.031231856855351646,0,1,0,0,0,0,0,0,0,0,0
574.0,1,0,0,5,0.05663519779236854,0,0,0,0,0,0,0,0,0,1,0
5.62,1,0,0,5,0.2198627704100397,0,1,0,0,0,0,0,0,0,0,0
7.27,1,0,0,5,0.42314895525926527,0,1,0,0,0,0,0,0,0,0,0
13.6,1,0,0,5,0.122254936930594,0,1,0,0,0,0,0,0,0,0,0
5.63,1,0,0,5,0.09404037933707866,0,1,0,0,0,0,0,0,0,0,0
22.7,1,0,0,5,0.19763924510518321,0,1,0,0,0,0,0,0,0,0,0
63.7,1,0,0,5,0.24451194666382545,0,0,0,0,0,0,0,0,0,1,0
21.6,1,0,0,5,0.4687615175822187,0,0,0,1,0,0,0,0,0,0,0
11.0,0,1,0,5,0.23081814095121037,0,0,0,0,0,0,0,0,0,1,0
40.0,0,1,0,5,0.32044870917878804,0,0,0,0,0,0,0,0,0,1,0
25.5,0,1,0,5,0.2639902082448119,0,0,0,1,0,0,0,0,0,0,0
1273.0,0,1,0,5,0.7448958097825535,0,0,0,0,0,0,0,0,0,1,0
1590.0,0,1,0,5,0.14340288679249452,0,0,0,0,0,0,0,0,0,1,0
8382.0,0,1,0,5,0.5487505913333309,0,0,0,0,0,0,0,0,0,1,0
97.9,0,1,0,5,0.30776213735178404,0,0,0,0,0,0,0,0,0,1,0
6.0,0,1,0,5,0.4768495694369919,0,0,0,0,0,0,0,0,1,0,0
8.9,0,1,0,5,0.01209169568200774,0,0,0,0,0,0,0,0,0,1,0
60.2,0,1,0,5,0.27845283514318125,0,0,0,0,0,0,0,0,0,1,0
11.8,0,1,0,5,0.4020987940801743,0,0,0,0,0,0,0,0,0,1,0
180.0,0,1,0,5,0.29171401299265565,0,0,0,0,0,0,0,0,0,1,0
2275.0,0,1,0,5,0.611756543265082,0,0,0,0,0,0,0,0,0,1,0
6670.0,0,1,0,5,0.5315959349060605,0,0,0,0,0,0,0,0,0,1,0
6.5,0,1,0,5,1.0546760692078472,0,0,0,0,0,0,0,0,0,1,0
40.0,0,1,0,5,0.724131716364091,0,0,0,0,0,0,0,0,0,1,0
2100.0,0,1,0,5,0.28075890367731043,0,0,0,1,0,0,0,0,0,0,0
10.2,0,1,0,5,0.3678356156242901,0,0,0,0,0,0,0,0,0,1,0
53.0,0,1,0,5,0.0013509988906375272,0,0,0,0,1,0,0,0,0,0,0
4655.1,0,1,0,5,1.5730716005229761,0,1,0,0,0,0,0,0,0,0,0
5.2,0,1,0,5,0.3944542431455268,0,0,0,0,0,0,0,0,0,1,0
112.0,0,1,0,5,0.6561541471151603,0,0,0,1,0,0,0,0,0,0,0
43.1,0,1,0,5,0.41136854798235756,0,0,0,0,0,0,0,0,0,1,0
229.0,0,1,0,5,0.23592225426753854,0,0,0,1,0,0,0,0,0,0,0
9.4,0,1,0,5,0.33386741635284695,0,0,0,1,0,0,0,0,0,0,0
58.0,0,1,0,5,0.233376008238579,0,0,0,1,0,0,0,0,0,0,0
15.0,0,1,0,5,1.3690142298151688,0,0,0,1,0,0,0,0,0,0,0
42.0,0,1,0,5,0.4345172441150292,0,0,0,0,0,0,0,0,0,1,0
37.2,0,1,0,5,0.4575478068761282,0,0,0,0,0,0,0,0,0,1,0
301.1,0,1,0,5,1.6514060699756574,0,1,0,0,0,0,0,0,0,0,0
58.0,0,1,0,5,0.3041758487151729,0,0,0,1,0,0,0,0,0,0,0
37.7,0,1,0,5,1.7268063246436607,0,1,0,0,0,0,0,0,0,0,0
135.0,0,1,0,5,1.4568950440943216,0,1,0,0,0,0,0,0,0,0,0
173.2,0,1,0,5,1.3376008421827013,0,1,0,0,0,0,0,0,0,0,0
173.5,0,1,0,5,0.7485946964582665,0,0,0,0,0,0,0,0,0,0,1
11.7,0,1,0,5,0.014611945011851821,0,0,0,0,0,0,0,0,0,0,1
6.0,0,0,1,5,0.042080452356635246,0,1,0,0,0,0,0,0,0,0,0
34.14,0,1,0,5,0.19430970743030335,0,0,0,1,0,0,0,0,0,0,0
5.5,0,1,0,5,0.02008483106124707,0,0,0,1,0,0,0,0,0,0,0
27.8,0,1,0,5,0.061749633031364264,0,0,0,1,0,0,0,0,0,0,0
1632.0,0,1,0,5,0.08195245982974488,0,0,0,1,0,0,0,0,0,0,0
330.0,0,1,0,5,0.5130766000247197,0,0,0,0,1,0,0,0,0,0,0
24.1,0,1,0,5,0.20270087707614243,0,0,0,0,1,0,0,0,0,0,0
445.0,0,1,0,5,0.017666111645189542,0,0,0,1,0,0,0,0,0,0,0
5.4,0,1,0,5,0.1928505757694787,0,0,0,1,0,0,0,0,0,0,0
4280.0,0,1,0,5,0.26265843057861443,0,0,0,1,0,0,0,0,0,0,0
4833.0,0,1,0,5,0.17881571679282784,0,0,0,0,0,0,1,0,0,0,0
10.5,0,1,0,5,0.3047994045593588,0,0,0,1,0,0,0,0,0,0,0
9.2,0,1,0,5,0.25856925010519916,0,0,0,1,0,0,0,0,0,0,0
1343.7,0,1,0,5,0.20857605118094716,0,0,0,1,0,0,0,0,0,0,0
1400.0,0,1,0,5,0.39741347543204364,0,0,0,0,1,0,0,0,0,0,0
39.0,0,1,0,5,0.3750288622808166,0,0,0,1,0,0,0,0,0,0,0
508.0,0,1,0,5,0.297338646830936,0,0,0,0,1,0,0,0,0,0,0
3117.0,0,1,0,5,0.10556522722931823,0,0,0,1,0,0,0,0,0,0,0
1070.0,0,1,0,5,0.5477025434077109,0,0,0,1,0,0,0,0,0,0,0
1032.5,0,1,0,5,0.04669324666099443,0,0,0,0,0,1,0,0,0,0,0
40.0,0,1,0,5,0.24100309794986652,0,0,0,1,0,0,0,0,0,0,0
310.3,0,1,0,5,0.29651038699134447,0,0,0,1,0,0,0,0,0,0,0
26399.0,0,1,0,5,0.397299475049715,0,0,0,1,0,0,0,0,0,0,0
410.0,0,1,0,5,0.07397458149696669,0,0,0,0,1,0,0,0,0,0,0
2500.0,0,1,0,5,0.4025424109756071,0,0,0,1,0,0,0,0,0,0,0
6.7,0,1,0,5,0.19815111162961485,0,0,0,0,1,0,0,0,0,0,0
11763.7,0,1,0,5,0.34567417145718693,0,0,0,1,0,0,0,0,0,0,0
322.0,0,1,0,5,0.3783653102484251,0,0,0,1,0,0,0,0,0,0,0
39.5,0,1,0,5,0.09473243171578266,0,0,0,1,0,0,0,0,0,0,0
71.0,0,1,0,5,0.1443288195927996,0,0,0,1,0,0,0,0,0,0,0
80.0,0,1,0,5,0.02324255226247597,0,0,0,1,0,0,0,0,0,0,0
213.0,0,1,0,5,0.566488558798521,0,0,0,0,1,0,0,0,0,0,0
151.0,0,1,0,5,0.15888549063907667,0,0,0,0,1,0,0,0,0,0,0
37.6,0,1,0,5,0.32720799562425085,0,0,0,1,0,0,0,0,0,0,0
2215.0,0,1,0,5,0.05825292727147374,0,0,0,1,0,0,0,0,0,0,0
203.0,0,1,0,5,0.27816978977926216,0,0,0,1,0,0,0,0,0,0,0
1751.0,0,1,0,5,0.31895389066843616,0,0,0,1,0,0,0,0,0,0,0
5800.0,0,1,0,5,0.18212861229791485,0,0,0,1,0,0,0,0,0,0,0
270.0,0,1,0,5,0.2667212327945038,0,0,0,1,0,0,0,0,0,0,0
903.1,0,1,0,5,0.5375279108435445,0,0,0,0,0,0,1,0,0,0,0
20.0,0,1,0,5,0.2559513849486609,0,0,0,1,0,0,0,0,0,0,0
15448.8,0,1,0,5,0.4594273387563475,0,0,0,0,0,0,1,0,0,0,0
398.0,0,1,0,5,0.07577396816605828,0,0,0,0,0,1,0,0,0,0,0
61.3,0,1,0,5,0.27617020345800963,0,0,0,0,0,0,1,0,0,0,0
98.0,0,1,0,5,0.40400718839688515,0,0,0,1,0,0,0,0,0,0,0
6.3,0,0,1,5,0.2612918153611858,0,0,0,0,1,0,0,0,0,0,0
